gene index	a_n	m	resub	bresub
[3,329,341,456]	[-0.0087  0.0794  -0.0896  0.0412]	-4.0316	0.0000	0.0473
[3,329,359,449]	[-0.0091  0.0307  -0.0035  0.0304]	-9.6907	0.0000	0.0472
[3,329,424,449]	[-0.0110  0.0307  0.0037  0.0301]	-9.6626	0.0000	0.0450
[3,329,443,449]	[-0.0105  0.0310  0.0001  0.0300]	-9.6439	0.0000	0.0493
[3,329,449,454]	[-0.0183  0.0297  0.0288  0.0138]	-9.4439	0.0000	0.0485
[3,329,449,456]	[-0.0032  0.0670  0.0320  0.0337]	-14.9249	0.0000	0.0447
[3,366,449,456]	[-0.0022  0.0317  0.1006  0.0518]	-34.8884	0.0000	0.0394
[4,14,91,296]	[0.0519  -0.0266  0.0594  0.0226]	-26.3644	0.0000	0.0457
[4,19,91,296]	[0.0500  -0.0026  0.0544  0.0209]	-24.7272	0.0000	0.0381
[4,20,91,296]	[0.0536  0.0234  0.0523  0.0227]	-26.8419	0.0000	0.0450
[4,21,91,296]	[0.0494  0.0019  0.0546  0.0207]	-24.8322	0.0000	0.0378
[4,30,91,296]	[0.0517  0.0200  0.0542  0.0207]	-25.3187	0.0000	0.0388
[4,33,91,204]	[0.0560  0.0334  0.0627  0.0523]	-29.5774	0.0000	0.0483
[4,35,91,296]	[0.0425  -0.0265  0.0645  0.0242]	-25.1372	0.0000	0.0414
[4,36,91,296]	[0.0476  0.0282  0.0558  0.0213]	-26.0165	0.0000	0.0413
[4,38,91,296]	[0.0462  0.0193  0.0570  0.0216]	-26.9156	0.0000	0.0403
[4,41,91,204]	[0.0502  0.0292  0.0621  0.0608]	-30.7543	0.0000	0.0456
[4,41,91,296]	[0.0337  0.0633  0.0557  0.0265]	-28.3612	0.0000	0.0417
[4,42,91,296]	[0.0511  0.0233  0.0501  0.0216]	-24.8911	0.0000	0.0395
[4,48,91,204]	[0.0585  0.0485  0.0629  0.0505]	-34.4526	0.0000	0.0485
[4,48,91,296]	[0.0548  0.0623  0.0595  0.0203]	-33.5790	0.0000	0.0478
[4,53,91,296]	[0.0518  -0.0129  0.0556  0.0217]	-24.7666	0.0000	0.0427
[4,57,91,204]	[0.0535  0.0277  0.0634  0.0561]	-29.9617	0.0000	0.0469
[4,59,91,204]	[0.0589  0.0109  0.0625  0.0554]	-29.8686	0.0000	0.0489
[4,59,91,296]	[0.0491  -0.0346  0.0541  0.0221]	-23.8317	0.0000	0.0412
[4,62,91,296]	[0.0504  0.0115  0.0558  0.0205]	-25.4783	0.0000	0.0401
[4,65,91,296]	[0.0505  0.0332  0.0568  0.0194]	-25.5795	0.0000	0.0434
[4,67,91,296]	[0.0499  0.0007  0.0546  0.0207]	-24.8958	0.0000	0.0499
[4,70,91,296]	[0.0458  0.0463  0.0575  0.0198]	-26.0611	0.0000	0.0395
[4,71,91,296]	[0.0418  -0.0224  0.0607  0.0214]	-24.1642	0.0000	0.0487
[4,73,91,296]	[0.0487  -0.0195  0.0546  0.0200]	-23.8919	0.0000	0.0341
[4,74,91,296]	[0.0479  0.0202  0.0540  0.0194]	-24.7887	0.0000	0.0366
[4,75,91,296]	[0.0505  -0.0168  0.0576  0.0213]	-24.8366	0.0000	0.0458
[4,77,238,349]	[0.2784  0.4234  -0.4669  0.4741]	-50.5756	0.0000	0.0473
[4,78,91,296]	[0.0489  -0.0054  0.0543  0.0210]	-24.4969	0.0000	0.0360
[4,80,91,296]	[0.0489  -0.0507  0.0553  0.0246]	-24.1220	0.0000	0.0480
[4,81,91,296]	[0.0472  -0.0176  0.0564  0.0212]	-24.5919	0.0000	0.0387
[4,84,91,296]	[0.0473  -0.0140  0.0542  0.0215]	-24.3311	0.0000	0.0362
[4,86,91,296]	[0.0417  0.0137  0.0574  0.0214]	-26.0674	0.0000	0.0418
[4,91,96,204]	[0.0593  0.0614  0.0057  0.0559]	-29.3966	0.0000	0.0485
[4,91,96,296]	[0.0540  0.0524  0.0217  0.0211]	-25.0799	0.0000	0.0399
[4,91,107,296]	[0.0565  0.0558  0.0432  0.0206]	-27.6186	0.0000	0.0498
[4,91,109,296]	[0.0528  0.0528  0.0157  0.0208]	-25.8671	0.0000	0.0480
[4,91,111,296]	[0.0540  0.0518  -0.0410  0.0229]	-22.9160	0.0000	0.0459
[4,91,113,296]	[0.0495  0.0545  -0.0065  0.0208]	-24.6780	0.0000	0.0322
[4,91,115,296]	[0.0496  0.0541  0.0038  0.0206]	-24.7165	0.0000	0.0339
[4,91,120,296]	[0.0479  0.0562  -0.0044  0.0209]	-24.8618	0.0000	0.0485
[4,91,126,296]	[0.0579  0.0543  0.0333  0.0203]	-26.4438	0.0000	0.0458
[4,91,127,296]	[0.0539  0.0602  -0.0237  0.0228]	-25.8957	0.0000	0.0500
[4,91,129,296]	[0.0500  0.0543  0.0320  0.0202]	-24.8752	0.0000	0.0363
[4,91,134,204]	[0.0592  0.0625  -0.0071  0.0555]	-29.3071	0.0000	0.0497
[4,91,134,296]	[0.0474  0.0540  0.0323  0.0226]	-26.0440	0.0000	0.0351
[4,91,135,204]	[0.0525  0.0642  0.0218  0.0567]	-30.5785	0.0000	0.0449
[4,91,138,296]	[0.0480  0.0544  -0.0099  0.0212]	-24.2796	0.0000	0.0418
[4,91,140,296]	[0.0435  0.0708  0.0361  0.0291]	-32.8609	0.0000	0.0432
[4,91,141,296]	[0.0502  0.0542  0.0093  0.0205]	-24.7937	0.0000	0.0319
[4,91,152,296]	[0.0473  0.0546  -0.0237  0.0213]	-23.5056	0.0000	0.0392
[4,91,168,296]	[0.0500  0.0544  0.0017  0.0207]	-24.8388	0.0000	0.0336
[4,91,169,296]	[0.0542  0.0519  -0.0328  0.0204]	-23.6893	0.0000	0.0383
[4,91,172,296]	[0.0478  0.0612  0.0330  0.0212]	-30.3486	0.0000	0.0451
[4,91,173,296]	[0.0523  0.0526  0.0110  0.0209]	-24.8349	0.0000	0.0349
[4,91,177,296]	[0.0510  0.0542  0.0094  0.0210]	-25.6097	0.0000	0.0438
[4,91,180,296]	[0.0494  0.0546  -0.0026  0.0207]	-24.7285	0.0000	0.0452
[4,91,181,296]	[0.0496  0.0545  -0.0065  0.0208]	-24.5365	0.0000	0.0388
[4,91,188,296]	[0.0493  0.0555  0.0050  0.0209]	-25.2998	0.0000	0.0479
[4,91,189,296]	[0.0455  0.0533  -0.0321  0.0230]	-22.9124	0.0000	0.0391
[4,91,191,296]	[0.0482  0.0569  -0.0121  0.0210]	-24.8531	0.0000	0.0483
[4,91,192,296]	[0.0499  0.0546  -0.0101  0.0211]	-24.8764	0.0000	0.0367
[4,91,193,296]	[0.0461  0.0581  -0.0277  0.0207]	-24.6827	0.0000	0.0382
[4,91,195,296]	[0.0490  0.0566  -0.0167  0.0204]	-24.3892	0.0000	0.0345
[4,91,196,296]	[0.0478  0.0561  -0.0253  0.0207]	-24.3873	0.0000	0.0415
[4,91,203,296]	[0.0491  0.0557  -0.0105  0.0208]	-24.5706	0.0000	0.0399
[4,91,204,230]	[0.0580  0.0626  0.0558  0.0036]	-29.6405	0.0000	0.0489
[4,91,204,243]	[0.0580  0.0622  0.0559  0.0017]	-29.4763	0.0000	0.0478
[4,91,204,286]	[0.0549  0.0594  0.0567  -0.0242]	-27.7383	0.0000	0.0462
[4,91,204,291]	[0.0583  0.0620  0.0558  -0.0004]	-29.3622	0.0000	0.0467
[4,91,204,294]	[0.0590  0.0617  0.0563  -0.0024]	-29.2968	0.0000	0.0485
[4,91,204,299]	[0.0586  0.0638  0.0557  -0.0083]	-29.5759	0.0000	0.0499
[4,91,204,316]	[0.0584  0.0607  0.0555  -0.0212]	-28.5468	0.0000	0.0468
[4,91,204,323]	[0.0563  0.0617  0.0561  -0.0125]	-28.8838	0.0000	0.0479
[4,91,204,339]	[0.0584  0.0620  0.0558  -0.0012]	-29.3443	0.0000	0.0496
[4,91,204,426]	[0.0596  0.0617  0.0563  0.0088]	-29.6003	0.0000	0.0472
[4,91,215,296]	[0.0510  0.0550  0.0127  0.0209]	-25.8104	0.0000	0.0498
[4,91,219,296]	[0.0378  0.0606  -0.0354  0.0206]	-23.7107	0.0000	0.0374
