"Gene.A.Number","Gene.B.Number","Gene.C.Number","bresub","Gene.A.Name","Gene.B.Name","Gene.C.Name","Delta-Gene.A","Delta-Gene.B","Delta-Gene.C","Delta-Pair.AB","Delta-Pair.AC","Delta-Pair.BC","Min.Delta"
125,372,388,0.0386,"Hes1","Dsg2","Gja8",0.2351,0.0391,0.2662,0.0498,0.0498,-0.0026,-0.0026
125,372,456,0.0371,"Hes1","Dsg2","Ccl28",0.2366,0.0406,0.2672,0.0498,0.0498,-0.0092,-0.0092
126,165,372,0.0486,"Gsdmd","Tcf7l2","Dsg2",0.2527,0.2557,0.0291,0.0498,0.0498,0.0498,0.0291
126,322,372,0.0417,"Gsdmd","Emsy","Dsg2",0.2596,0.2626,0.036,0.0498,0.0498,0.0054,0.0054
126,372,388,0.0426,"Gsdmd","Dsg2","Gja8",0.2587,0.0351,0.2622,0.0498,0.0498,-0.0066,-0.0066
126,372,456,0.0363,"Gsdmd","Dsg2","Ccl28",0.265,0.0414,0.268,0.0498,0.0498,-0.0084,-0.0084
127,165,372,0.0471,"Alcam","Tcf7l2","Dsg2",0.1677,0.2572,0.0306,0.0498,0.0498,0.0498,0.0306
127,372,456,0.0361,"Alcam","Dsg2","Ccl28",0.1787,0.0416,0.2682,0.0498,0.0498,-0.0082,-0.0082
128,372,388,0.0451,"Retnlg","Dsg2","Gja8",0.2608,0.0326,0.2597,0.0498,0.0498,-0.0091,-0.0091
128,372,456,0.0363,"Retnlg","Dsg2","Ccl28",0.2696,0.0414,0.268,0.0498,0.0498,-0.0084,-0.0084
130,372,388,0.0445,"Muc13","Dsg2","Gja8",0.178,0.0332,0.2603,0.0498,0.0498,-0.0085,-0.0085
130,372,456,0.0357,"Muc13","Dsg2","Ccl28",0.1868,0.042,0.2686,0.0498,0.0498,-0.0078,-0.0078
131,372,456,0.0487,"Cxadr","Dsg2","Ccl28",0.2117,0.029,0.2556,0.0498,0.0498,-0.0208,-0.0208
132,322,372,0.0459,"App","Emsy","Dsg2",0.2475,0.2584,0.0318,0.0498,0.0498,0.0012,0.0012
132,372,388,0.0382,"App","Dsg2","Gja8",0.2552,0.0395,0.2666,0.0498,0.0498,-0.0022,-0.0022
132,372,456,0.0332,"App","Dsg2","Ccl28",0.2602,0.0445,0.2711,0.0498,0.0498,-0.0053,-0.0053
133,165,372,0.0484,"Parp9","Tcf7l2","Dsg2",0.2281,0.2559,0.0293,0.0498,0.0498,0.0498,0.0293
133,322,372,0.0413,"Parp9","Emsy","Dsg2",0.2352,0.263,0.0364,0.0498,0.0498,0.0058,0.0058
133,356,372,0.0466,"Parp9","Abcb1a","Dsg2",0.2299,0.2049,0.0311,0.0498,0.0498,0.0498,0.0311
133,372,388,0.0304,"Parp9","Dsg2","Gja8",0.2461,0.0473,0.2744,0.0498,0.0498,0.0056,0.0056
133,372,456,0.0358,"Parp9","Dsg2","Ccl28",0.2407,0.0419,0.2685,0.0498,0.0498,-0.0079,-0.0079
134,372,388,0.0395,"Il10rb","Dsg2","Gja8",0.2648,0.0382,0.2653,0.0498,0.0498,-0.0035,-0.0035
134,372,456,0.0293,"Il10rb","Dsg2","Ccl28",0.275,0.0484,0.275,0.0498,0.0498,-0.0014,-0.0014
135,372,388,0.042,"Sod1","Dsg2","Gja8",0.2623,0.0357,0.2628,0.0498,0.0498,-0.006,-0.006
135,372,456,0.0497,"Sod1","Dsg2","Ccl28",0.2546,0.028,0.2546,0.0498,0.0498,-0.0218,-0.0218
137,165,372,0.0485,"Cdkn1a","Tcf7l2","Dsg2",0.1882,0.2558,0.0292,0.0498,0.0498,0.0498,0.0292
137,372,388,0.0401,"Cdkn1a","Dsg2","Gja8",0.1966,0.0376,0.2647,0.0498,0.0498,-0.0041,-0.0041
137,372,456,0.034,"Cdkn1a","Dsg2","Ccl28",0.2027,0.0437,0.2703,0.0498,0.0498,-0.0061,-0.0061
138,322,372,0.0377,"Slc10a2","Emsy","Dsg2",0.2665,0.2666,0.04,0.0498,0.0498,0.0094,0.0094
138,356,372,0.048,"Slc10a2","Abcb1a","Dsg2",0.2562,0.2035,0.0297,0.0498,0.0498,0.0498,0.0297
138,372,388,0.0268,"Slc10a2","Dsg2","Gja8",0.2774,0.0509,0.278,0.0498,0.0498,0.0092,0.0092
138,372,456,0.0209,"Slc10a2","Dsg2","Ccl28",0.2833,0.0568,0.2834,0.0498,0.0498,0.007,0.007
139,165,372,0.0417,"Slc38a1","Tcf7l2","Dsg2",0.2907,0.2626,0.036,0.0498,0.0498,0.0498,0.036
139,322,372,0.0452,"Slc38a1","Emsy","Dsg2",0.2872,0.2591,0.0325,0.0498,0.0498,0.00190000000000001,0.00190000000000001
139,372,388,0.0328,"Slc38a1","Dsg2","Gja8",0.2996,0.0449,0.272,0.0498,0.0498,0.00319999999999999,0.00319999999999999
139,372,456,0.0211,"Slc38a1","Dsg2","Ccl28",0.3113,0.0566,0.2832,0.0498,0.0498,0.0068,0.0068
140,356,372,0.0414,"Gcm1","Abcb1a","Dsg2",0.2629,0.2101,0.0363,0.0498,0.0498,0.0498,0.0363
140,372,388,0.0268,"Gcm1","Dsg2","Gja8",0.2775,0.0509,0.278,0.0498,0.0498,0.0092,0.0092
140,372,456,0.0227,"Gcm1","Dsg2","Ccl28",0.2816,0.055,0.2816,0.0498,0.0498,0.0052,0.0052
143,372,388,0.0345,"Vegfa","Dsg2","Gja8",0.2673,0.0432,0.2703,0.0498,0.0498,0.00149999999999999,0.00149999999999999
143,372,456,0.0246,"Vegfa","Dsg2","Ccl28",0.2772,0.0531,0.2797,0.0498,0.0498,0.0033,0.0033
144,165,372,0.0465,"Clic5","Tcf7l2","Dsg2",0.2578,0.2578,0.0312,0.0498,0.0498,0.0498,0.0312
144,372,388,0.0497,"Clic5","Dsg2","Gja8",0.2546,0.028,0.2551,0.0498,0.0498,-0.0137,-0.0137
144,372,456,0.045,"Clic5","Dsg2","Ccl28",0.2593,0.0327,0.2593,0.0498,0.0498,-0.0171,-0.0171
145,165,372,0.0451,"Tff3","Tcf7l2","Dsg2",0.2592,0.2592,0.0326,0.0498,0.0498,0.0498,0.0326
145,322,372,0.0468,"Tff3","Emsy","Dsg2",0.2575,0.2575,0.0309,0.0498,0.0498,0.000300000000000002,0.000300000000000002
145,372,388,0.0343,"Tff3","Dsg2","Gja8",0.27,0.0434,0.2705,0.0498,0.0498,0.0017,0.0017
145,372,456,0.036,"Tff3","Dsg2","Ccl28",0.2683,0.0417,0.2683,0.0498,0.0498,-0.0081,-0.0081
146,372,388,0.0437,"Epas1","Dsg2","Gja8",0.2547,0.034,0.2611,0.0498,0.0498,-0.0077,-0.0077
146,372,456,0.0233,"Epas1","Dsg2","Ccl28",0.2751,0.0544,0.281,0.0498,0.0498,0.0046,0.0046
147,165,372,0.0482,"Dusp1","Tcf7l2","Dsg2",0.2719,0.2561,0.0295,0.0498,0.0498,0.0498,0.0295
147,372,388,0.0452,"Dusp1","Dsg2","Gja8",0.2749,0.0325,0.2596,0.0498,0.0498,-0.0092,-0.0092
147,372,456,0.0371,"Dusp1","Dsg2","Ccl28",0.283,0.0406,0.2672,0.0498,0.0498,-0.0092,-0.0092
149,322,372,0.0404,"Adcyap1","Emsy","Dsg2",0.2113,0.2639,0.0373,0.0498,0.0498,0.0067,0.0067
149,372,388,0.034,"Adcyap1","Dsg2","Gja8",0.2177,0.0437,0.2708,0.0498,0.0498,0.00199999999999999,0.00199999999999999
149,372,456,0.0281,"Adcyap1","Dsg2","Ccl28",0.2236,0.0496,0.2762,0.0498,0.0498,-0.000199999999999999,-0.000199999999999999
150,372,388,0.0485,"Rock1","Dsg2","Gja8",0.2524,0.0292,0.2563,0.0498,0.0498,-0.0125,-0.0125
150,372,456,0.0437,"Rock1","Dsg2","Ccl28",0.2572,0.034,0.2606,0.0498,0.0498,-0.0158,-0.0158
151,165,372,0.039,"Brd2","Tcf7l2","Dsg2",0.2653,0.2653,0.0387,0.0498,0.0498,0.0498,0.0387
151,337,372,0.0479,"Brd2","F11r","Dsg2",0.2564,0.2816,0.0298,0.0498,0.0498,0.0498,0.0298
151,356,372,0.0486,"Brd2","Abcb1a","Dsg2",0.2557,0.2029,0.0291,0.0498,0.0498,0.0498,0.0291
152,197,341,0.0457,"Hspa9","Cd55","Lpar1",0.0816,0.0562,0.1525,0.0498,0.0498,0.0498,0.0498
153,337,372,0.0461,"Tnf","F11r","Dsg2",0.2583,0.2834,0.0316,0.0498,0.0498,0.0498,0.0316
154,165,372,0.0387,"Gnl1","Tcf7l2","Dsg2",0.2158,0.2656,0.039,0.0498,0.0498,0.0498,0.039
154,337,372,0.05,"Gnl1","F11r","Dsg2",0.2045,0.2795,0.0277,0.0498,0.0498,0.0498,0.0277
154,372,388,0.0318,"Gnl1","Dsg2","Gja8",0.2227,0.0459,0.273,0.0498,0.0498,0.0042,0.0042
154,372,456,0.0222,"Gnl1","Dsg2","Ccl28",0.2323,0.0555,0.2821,0.0498,0.0498,0.0057,0.0057
156,165,372,0.0392,"Mal2","Tcf7l2","Dsg2",0.1739,0.2651,0.0385,0.0498,0.0498,0.0498,0.0385
156,322,372,0.0422,"Mal2","Emsy","Dsg2",0.1709,0.2621,0.0355,0.0498,0.0498,0.0049,0.0049
156,347,372,0.0494,"Mal2","Il18","Dsg2",0.1637,0.1496,0.0283,0.0498,0.0498,0.0498,0.0283
156,372,388,0.0348,"Mal2","Dsg2","Gja8",0.1783,0.0429,0.27,0.0498,0.0498,0.0012,0.0012
156,372,456,0.0227,"Mal2","Dsg2","Ccl28",0.1904,0.055,0.2816,0.0498,0.0498,0.0052,0.0052
157,165,372,0.0416,"Pmaip1","Tcf7l2","Dsg2",0.2626,0.2627,0.0361,0.0498,0.0498,0.0498,0.0361
157,337,372,0.0486,"Pmaip1","F11r","Dsg2",0.2556,0.2809,0.0291,0.0498,0.0498,0.0498,0.0291
157,372,456,0.0451,"Pmaip1","Dsg2","Ccl28",0.2591,0.0326,0.2592,0.0498,0.0498,-0.0172,-0.0172
158,165,372,0.044,"Ptpn2","Tcf7l2","Dsg2",0.2603,0.2603,0.0337,0.0498,0.0498,0.0498,0.0337
158,337,372,0.0469,"Ptpn2","F11r","Dsg2",0.2574,0.2826,0.0308,0.0498,0.0498,0.0498,0.0308
158,356,372,0.0479,"Ptpn2","Abcb1a","Dsg2",0.2564,0.2036,0.0298,0.0498,0.0498,0.0498,0.0298
158,372,388,0.0303,"Ptpn2","Dsg2","Gja8",0.274,0.0474,0.2745,0.0498,0.0498,0.0057,0.0057
158,372,456,0.0308,"Ptpn2","Dsg2","Ccl28",0.2735,0.0469,0.2735,0.0498,0.0498,-0.0029,-0.0029
159,165,372,0.0443,"Anxa1","Tcf7l2","Dsg2",0.1504,0.26,0.0334,0.0498,0.0498,0.0498,0.0334
159,251,255,0.048,"Anxa1","Ppargc1a","Fgf5",0.1467,0.1306,0.2642,0.0498,0.0498,0.0498,0.0498
159,372,388,0.0402,"Anxa1","Dsg2","Gja8",0.1545,0.0375,0.2646,0.0498,0.0498,-0.0042,-0.0042
159,372,456,0.0334,"Anxa1","Dsg2","Ccl28",0.1613,0.0443,0.2709,0.0498,0.0498,-0.0055,-0.0055
160,165,372,0.0475,"Otub1","Tcf7l2","Dsg2",0.152,0.2568,0.0302,0.0498,0.0498,0.0498,0.0302
160,171,372,0.0464,"Otub1","Slc6a20b","Dsg2",0.1531,0.2579,0.0313,0.0498,0.0498,0.0498,0.0313
160,322,372,0.0349,"Otub1","Emsy","Dsg2",0.1646,0.2694,0.0428,0.0498,0.0498,0.0122,0.0122
160,364,372,0.0498,"Otub1","Agps","Dsg2",0.1497,0.2464,0.0279,0.0498,0.0498,0.0498,0.0279
160,372,388,0.0244,"Otub1","Dsg2","Gja8",0.1751,0.0533,0.2804,0.0498,0.0498,0.0116,0.0116
160,372,445,0.0405,"Otub1","Dsg2","Duox2",0.159,0.0372,0.0264,0.0498,0.0498,0.0498,0.0264
160,372,456,0.0201,"Otub1","Dsg2","Ccl28",0.1794,0.0576,0.2842,0.0498,0.0498,0.0078,0.0078
161,165,372,0.0362,"Jak2","Tcf7l2","Dsg2",0.256,0.2681,0.0415,0.0498,0.0498,0.0498,0.0415
161,372,456,0.0496,"Jak2","Dsg2","Ccl28",0.2426,0.0281,0.2547,0.0498,0.0498,-0.0217,-0.0217
162,337,372,0.0496,"Tjp2","F11r","Dsg2",0.2036,0.2799,0.0281,0.0498,0.0498,0.0498,0.0281
162,372,456,0.0318,"Tjp2","Dsg2","Ccl28",0.2214,0.0459,0.2725,0.0498,0.0498,-0.0039,-0.0039
163,372,388,0.0342,"Plcb3","Dsg2","Gja8",0.2701,0.0435,0.2706,0.0498,0.0498,0.0018,0.0018
163,372,456,0.0284,"Plcb3","Dsg2","Ccl28",0.2759,0.0493,0.2759,0.0498,0.0498,-5e-04,-5e-04
164,165,372,0.0368,"Smc3","Tcf7l2","Dsg2",0.266,0.2675,0.0409,0.0498,0.0498,0.0498,0.0409
164,372,388,0.0457,"Smc3","Dsg2","Gja8",0.2571,0.032,0.2591,0.0498,0.0498,-0.0097,-0.0097
165,167,372,0.0446,"Tcf7l2","Mxi1","Dsg2",0.2597,0.2485,0.0331,0.0498,0.0498,0.0498,0.0331
165,169,372,0.037,"Tcf7l2","Tollip","Dsg2",0.2673,0.2673,0.0407,0.0498,0.0498,0.0498,0.0407
165,174,372,0.0491,"Tcf7l2","Sat1","Dsg2",0.2552,0.2741,0.0286,0.0498,0.0498,0.0498,0.0286
165,176,372,0.0469,"Tcf7l2","Il23a","Dsg2",0.2574,0.2589,0.0308,0.0498,0.0498,0.0498,0.0308
165,179,372,0.0451,"Tcf7l2","Slco3a1","Dsg2",0.2592,0.2592,0.0326,0.0498,0.0498,0.0498,0.0326
165,184,372,0.0389,"Tcf7l2","Casp1","Dsg2",0.2654,0.2586,0.0388,0.0498,0.0498,0.0498,0.0388
165,189,372,0.0366,"Tcf7l2","Slc9a2","Dsg2",0.2677,0.2677,0.0411,0.0498,0.0498,0.0498,0.0411
165,190,372,0.0395,"Tcf7l2","Il1r2","Dsg2",0.2648,0.2648,0.0382,0.0498,0.0498,0.0498,0.0382
165,198,372,0.0375,"Tcf7l2","Niban1","Dsg2",0.2668,0.2715,0.0402,0.0498,0.0498,0.0498,0.0402
165,200,372,0.0401,"Tcf7l2","Sell","Dsg2",0.2642,0.2643,0.0376,0.0498,0.0498,0.0498,0.0376
165,202,372,0.0438,"Tcf7l2","Zeb2","Dsg2",0.2605,0.2606,0.0339,0.0498,0.0498,0.0498,0.0339
165,204,372,0.0445,"Tcf7l2","Dhrs9","Dsg2",0.2598,0.1221,0.0332,0.0498,0.0498,0.0498,0.0332
165,205,372,0.0372,"Tcf7l2","Cat","Dsg2",0.2671,0.2672,0.0405,0.0498,0.0498,0.0498,0.0405
165,207,372,0.0422,"Tcf7l2","Sord","Dsg2",0.2621,0.2621,0.0355,0.0498,0.0498,0.0498,0.0355
165,209,372,0.0472,"Tcf7l2","Bmp2","Dsg2",0.2571,0.1821,0.0305,0.0498,0.0498,0.0498,0.0305
165,214,372,0.0411,"Tcf7l2","Il1a","Dsg2",0.2632,0.2637,0.0366,0.0498,0.0498,0.0498,0.0366
165,217,372,0.0461,"Tcf7l2","Car1","Dsg2",0.2582,0.2814,0.0316,0.0498,0.0498,0.0498,0.0316
165,219,372,0.04,"Tcf7l2","Pik3ca","Dsg2",0.2643,0.2643,0.0377,0.0498,0.0498,0.0498,0.0377
165,220,372,0.0373,"Tcf7l2","Mecom","Dsg2",0.267,0.2674,0.0404,0.0498,0.0498,0.0498,0.0404
165,227,372,0.0409,"Tcf7l2","Tpm3","Dsg2",0.2634,0.168,0.0368,0.0498,0.0498,0.0498,0.0368
165,228,372,0.038,"Tcf7l2","Slc35a3","Dsg2",0.2663,0.2604,0.0397,0.0498,0.0498,0.0498,0.0397
165,230,372,0.0429,"Tcf7l2","Gclm","Dsg2",0.2614,0.262,0.0348,0.0498,0.0498,0.0498,0.0348
165,231,372,0.0374,"Tcf7l2","Nfkb1","Dsg2",0.2669,0.2669,0.0403,0.0498,0.0498,0.0498,0.0403
165,234,372,0.0396,"Tcf7l2","Map3k7","Dsg2",0.2647,0.2647,0.0381,0.0498,0.0498,0.0498,0.0381
165,242,372,0.038,"Tcf7l2","Jak1","Dsg2",0.2663,0.2662,0.0397,0.0498,0.0498,0.0498,0.0397
165,256,372,0.0358,"Tcf7l2","P2rx4","Dsg2",0.2685,0.2571,0.0419,0.0498,0.0498,0.0498,0.0419
165,257,372,0.0341,"Tcf7l2","Anxa3","Dsg2",0.2702,0.2702,0.0436,0.0498,0.0498,0.0498,0.0436
165,261,372,0.0463,"Tcf7l2","Pdap1","Dsg2",0.258,0.243,0.0314,0.0498,0.0498,0.0498,0.0314
165,263,372,0.0498,"Tcf7l2","Cald1","Dsg2",0.2545,0.2364,0.0279,0.0498,0.0498,0.0498,0.0279
165,264,372,0.0485,"Tcf7l2","Foxp1","Dsg2",0.2558,0.211,0.0292,0.0498,0.0498,0.0498,0.0292
165,265,372,0.0402,"Tcf7l2","Slc6a6","Dsg2",0.2641,0.2641,0.0375,0.0498,0.0498,0.0498,0.0375
165,268,372,0.047,"Tcf7l2","Kras","Dsg2",0.2573,0.2309,0.0307,0.0498,0.0498,0.0498,0.0307
165,271,372,0.041,"Tcf7l2","Cd9","Dsg2",0.2633,0.2633,0.0367,0.0498,0.0498,0.0498,0.0367
165,276,372,0.0458,"Tcf7l2","Itgam","Dsg2",0.2585,0.2587,0.0319,0.0498,0.0498,0.0498,0.0319
165,277,372,0.0405,"Tcf7l2","Scnn1b","Dsg2",0.2638,0.2672,0.0372,0.0498,0.0498,0.0498,0.0372
165,280,372,0.0367,"Tcf7l2","Slc35a2","Dsg2",0.2676,0.2503,0.041,0.0498,0.0498,0.0498,0.041
165,281,372,0.0385,"Tcf7l2","Efnb1","Dsg2",0.2658,0.2658,0.0392,0.0498,0.0498,0.0498,0.0392
165,288,372,0.0437,"Tcf7l2","Gsr","Dsg2",0.2606,0.2997,0.034,0.0498,0.0498,0.0498,0.034
165,290,372,0.0435,"Tcf7l2","Rbl2","Dsg2",0.2608,0.2608,0.0342,0.0498,0.0498,0.0498,0.0342
165,291,372,0.0376,"Tcf7l2","Aktip","Dsg2",0.2667,0.2393,0.0401,0.0498,0.0498,0.0498,0.0401
165,293,372,0.0409,"Tcf7l2","Mt1","Dsg2",0.2634,0.2634,0.0368,0.0498,0.0498,0.0498,0.0368
165,295,372,0.0391,"Tcf7l2","Egln1","Dsg2",0.2652,0.2613,0.0386,0.0498,0.0498,0.0498,0.0386
165,298,372,0.0425,"Tcf7l2","Ilf3","Dsg2",0.2618,0.2618,0.0352,0.0498,0.0498,0.0498,0.0352
165,301,372,0.0377,"Tcf7l2","Pkm","Dsg2",0.2666,0.2651,0.04,0.0498,0.0498,0.0498,0.04
165,308,372,0.0421,"Tcf7l2","Nlrp3","Dsg2",0.2622,0.2628,0.0356,0.0498,0.0498,0.0498,0.0356
165,310,372,0.042,"Tcf7l2","Slc16a1","Dsg2",0.2623,0.2623,0.0357,0.0498,0.0498,0.0498,0.0357
165,313,372,0.0374,"Tcf7l2","Atg9a","Dsg2",0.2669,0.2462,0.0403,0.0498,0.0498,0.0498,0.0403
165,314,372,0.041,"Tcf7l2","Lpar6","Dsg2",0.2633,0.2633,0.0367,0.0498,0.0498,0.0498,0.0367
165,316,372,0.0408,"Tcf7l2","Slc25a37","Dsg2",0.2635,0.2635,0.0369,0.0498,0.0498,0.0498,0.0369
165,317,372,0.0409,"Tcf7l2","Slc26a2","Dsg2",0.2634,0.2516,0.0368,0.0498,0.0498,0.0498,0.0368
165,322,372,0.0387,"Tcf7l2","Emsy","Dsg2",0.2656,0.2656,0.039,0.0498,0.0498,0.0084,0.0084
165,324,372,0.0453,"Tcf7l2","Gadd45a","Dsg2",0.259,0.1647,0.0324,0.0498,0.0498,0.0498,0.0324
165,327,372,0.0474,"Tcf7l2","Kdm6a","Dsg2",0.2569,0.2569,0.0303,0.0498,0.0498,0.0498,0.0303
165,330,372,0.0443,"Tcf7l2","Atp8a1","Dsg2",0.26,0.26,0.0334,0.0498,0.0498,0.0498,0.0334
165,333,372,0.0435,"Tcf7l2","Aim2","Dsg2",0.2608,0.2613,0.0342,0.0498,0.0498,0.0498,0.0342
165,338,372,0.0349,"Tcf7l2","Hoxa5","Dsg2",0.2694,0.2275,0.0428,0.0498,0.0498,0.0498,0.0428
165,340,372,0.0428,"Tcf7l2","Nfe2l1","Dsg2",0.2615,0.2615,0.0349,0.0498,0.0498,0.0498,0.0349
165,346,372,0.0368,"Tcf7l2","Rbpj","Dsg2",0.2675,0.2608,0.0409,0.0498,0.0498,0.0498,0.0409
165,347,372,0.0476,"Tcf7l2","Il18","Dsg2",0.2567,0.1514,0.0301,0.0498,0.0498,0.0498,0.0301
165,351,372,0.0415,"Tcf7l2","Ptger4","Dsg2",0.2628,0.2628,0.0362,0.0498,0.0498,0.0498,0.0362
165,352,372,0.0497,"Tcf7l2","Hip1","Dsg2",0.2546,0.2259,0.028,0.0498,0.0498,0.0498,0.028
165,354,372,0.0462,"Tcf7l2","Thbs1","Dsg2",0.2581,0.2587,0.0315,0.0498,0.0498,0.0498,0.0315
165,360,372,0.0374,"Tcf7l2","Pik3r1","Dsg2",0.2669,0.2669,0.0403,0.0498,0.0498,0.0498,0.0403
165,364,372,0.0396,"Tcf7l2","Agps","Dsg2",0.2647,0.2566,0.0381,0.0498,0.0498,0.0498,0.0381
165,366,372,0.0476,"Tcf7l2","Hoxd11","Dsg2",0.2567,0.2445,0.0301,0.0498,0.0498,0.0498,0.0301
165,367,372,0.0424,"Tcf7l2","Mapk6","Dsg2",0.2619,0.1326,0.0353,0.0498,0.0498,0.0498,0.0353
165,372,373,0.0495,"Tcf7l2","Dsg2","Tlr7",0.2548,0.0282,0.2548,0.0498,0.0498,0.0498,0.0282
165,372,375,0.0367,"Tcf7l2","Dsg2","Prkce",0.2676,0.041,0.2676,0.0498,0.0498,0.0498,0.041
165,372,378,0.0466,"Tcf7l2","Dsg2","Fpr1",0.2577,0.0311,0.2579,0.0498,0.0498,0.0498,0.0311
165,372,380,0.0472,"Tcf7l2","Dsg2","Zbtb33",0.2571,0.0305,0.2571,0.0498,0.0498,0.0498,0.0305
165,372,381,0.0442,"Tcf7l2","Dsg2","Nrip1",0.2601,0.0335,0.2601,0.0498,0.0498,0.0498,0.0335
165,372,383,0.0439,"Tcf7l2","Dsg2","Slc39a9",0.2604,0.0338,0.2604,0.0498,0.0498,0.0498,0.0338
165,372,384,0.0452,"Tcf7l2","Dsg2","Arhgap30",0.2591,0.0325,0.2618,0.0498,0.0498,0.0498,0.0325
165,372,385,0.0438,"Tcf7l2","Dsg2","Krt8",0.2605,0.0339,0.2028,0.0498,0.0498,0.0498,0.0339
165,372,388,0.0293,"Tcf7l2","Dsg2","Gja8",0.275,0.0484,0.2755,0.0498,0.0498,0.0067,0.0067
165,372,396,0.0421,"Tcf7l2","Dsg2","Ywhag",0.2622,0.0356,0.2622,0.0498,0.0498,0.0498,0.0356
165,372,402,0.0358,"Tcf7l2","Dsg2","Rhob",0.2685,0.0419,0.2685,0.0498,0.0498,0.0498,0.0419
165,372,408,0.0477,"Tcf7l2","Dsg2","Ddx17",0.2566,0.03,0.2566,0.0498,0.0498,0.0498,0.03
165,372,411,0.0369,"Tcf7l2","Dsg2","Cldn23",0.2674,0.0408,0.2693,0.0498,0.0498,0.0498,0.0408
165,372,415,0.0445,"Tcf7l2","Dsg2","Cebpb",0.2598,0.0332,0.2621,0.0498,0.0498,0.0498,0.0332
165,372,416,0.044,"Tcf7l2","Dsg2","Ptafr",0.2603,0.0337,0.2603,0.0498,0.0498,0.0498,0.0337
165,372,417,0.0381,"Tcf7l2","Dsg2","Birc2",0.2662,0.0396,0.2662,0.0498,0.0498,0.0498,0.0396
165,372,423,0.0465,"Tcf7l2","Dsg2","Septin9",0.2578,0.0312,0.2578,0.0498,0.0498,0.0498,0.0312
165,372,424,0.0454,"Tcf7l2","Dsg2","Hopx",0.2589,0.0323,0.259,0.0498,0.0498,0.0498,0.0323
165,372,427,0.0413,"Tcf7l2","Dsg2","Tpt1",0.263,0.0364,0.2715,0.0498,0.0498,0.0498,0.0364
165,372,428,0.0459,"Tcf7l2","Dsg2","Slc4a4",0.2584,0.0318,0.2295,0.0498,0.0498,0.0498,0.0318
165,372,430,0.0487,"Tcf7l2","Dsg2","Dot1l",0.2556,0.029,0.1303,0.0498,0.0498,0.0498,0.029
165,372,439,0.0466,"Tcf7l2","Dsg2","Nr6a1",0.2577,0.0311,0.2577,0.0498,0.0498,0.0498,0.0311
165,372,445,0.0443,"Tcf7l2","Dsg2","Duox2",0.26,0.0334,0.0226,0.0498,0.0498,0.0498,0.0226
165,372,447,0.0396,"Tcf7l2","Dsg2","Msi2",0.2647,0.0381,0.2647,0.0498,0.0498,0.0498,0.0381
165,372,456,0.0216,"Tcf7l2","Dsg2","Ccl28",0.2827,0.0561,0.2827,0.0498,0.0498,0.0063,0.0063
165,372,458,0.0437,"Tcf7l2","Dsg2","Psme2b",0.2606,0.034,0.2606,0.0498,0.0498,0.0498,0.034
165,372,460,0.0423,"Tcf7l2","Dsg2","Naip2",0.262,0.0354,0.2419,0.0498,0.0498,0.0498,0.0354
168,372,388,0.037,"P4hb","Dsg2","Gja8",0.2283,0.0407,0.2678,0.0498,0.0498,-0.001,-0.001
168,372,456,0.0246,"P4hb","Dsg2","Ccl28",0.2407,0.0531,0.2797,0.0498,0.0498,0.0033,0.0033
171,337,372,0.0483,"Slc6a20b","F11r","Dsg2",0.256,0.2812,0.0294,0.0498,0.0498,0.0498,0.0294
171,372,388,0.0443,"Slc6a20b","Dsg2","Gja8",0.26,0.0334,0.2605,0.0498,0.0498,-0.0083,-0.0083
171,372,456,0.0422,"Slc6a20b","Dsg2","Ccl28",0.2621,0.0355,0.2621,0.0498,0.0498,-0.0143,-0.0143
172,329,445,0.0468,"Huwe1","Cdkn1c","Duox2",0.1901,0.0514,0.0201,0.0498,0.0498,0.0498,0.0201
173,322,372,0.0419,"Flnb","Emsy","Dsg2",0.1919,0.2624,0.0358,0.0498,0.0498,0.0052,0.0052
173,356,372,0.0422,"Flnb","Abcb1a","Dsg2",0.1916,0.2093,0.0355,0.0498,0.0498,0.0498,0.0355
173,372,388,0.0369,"Flnb","Dsg2","Gja8",0.1969,0.0408,0.2679,0.0498,0.0498,-0.000900000000000005,-0.000900000000000005
174,322,372,0.0436,"Sat1","Emsy","Dsg2",0.2796,0.2607,0.0341,0.0498,0.0498,0.0035,0.0035
174,337,372,0.0474,"Sat1","F11r","Dsg2",0.2758,0.2821,0.0303,0.0498,0.0498,0.0498,0.0303
174,356,372,0.0478,"Sat1","Abcb1a","Dsg2",0.2754,0.2037,0.0299,0.0498,0.0498,0.0498,0.0299
174,372,388,0.0371,"Sat1","Dsg2","Gja8",0.2861,0.0406,0.2677,0.0498,0.0498,-0.0011,-0.0011
174,372,456,0.0316,"Sat1","Dsg2","Ccl28",0.2916,0.0461,0.2727,0.0498,0.0498,-0.0037,-0.0037
175,322,372,0.0498,"Cdk2","Emsy","Dsg2",0.2545,0.2545,0.0279,0.0498,0.0498,-0.00269999999999999,-0.00269999999999999
176,372,388,0.0351,"Il23a","Dsg2","Gja8",0.2707,0.0426,0.2697,0.0498,0.0498,0.000899999999999998,0.000899999999999998
176,372,456,0.0326,"Il23a","Dsg2","Ccl28",0.2732,0.0451,0.2717,0.0498,0.0498,-0.0047,-0.0047
177,197,329,0.045,"Atp5b","Cd55","Cdkn1c",0.1542,0.0569,0.0532,0.0498,0.0498,0.0498,0.0498
